,link,title,category,price,sku,image,image_url
995dddf4,https://nextdaykoi.com/product/7-imported-orenji-matsuba-butterfly-koi-4/,7” Imported Orenji Matsuba Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",$215.00$172.00,HS0423X181005,nextdaykoi_data/995dddf4_7”_Imported_Orenji_Matsuba_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_18_10-24.jpg
b4f56de9,https://nextdaykoi.com/product/7-imported-heisei-nishiki-butterfly-koi-9/,7” Imported Heisei Nishiki Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$215.00$172.00,HS0423X181004,nextdaykoi_data/b4f56de9_7”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_18_10-19.jpg
a18d45f0,https://nextdaykoi.com/product/7-imported-sanke-butterfly-koi-12/,7” Imported Sanke Butterfly Koi,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$215.00$172.00,HS0423X181003,nextdaykoi_data/a18d45f0_7”_Imported_Sanke_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_18_10-14.jpg
fbfbd19b,https://nextdaykoi.com/product/7-imported-kin-aka-bekko-butterfly-koi/,7” Imported Kin Aka Bekko Butterfly Koi,"['Aka Bekko', 'Bekko', 'Butterfly Koi', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$215.00$172.00,HS0423X181002,nextdaykoi_data/fbfbd19b_7”_Imported_Kin_Aka_Bekko_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_18_10-9.jpg
b11a36e2,https://nextdaykoi.com/product/8-imported-kin-kikokuryu-butterfly-koi-20/,8” Imported Kin Kikokuryu Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",$215.00$172.00,HS0423X181001,nextdaykoi_data/b11a36e2_8”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_18_10-3.jpg
f8dcf364,https://nextdaykoi.com/product/11-imported-sanke-butterfly-koi-6/,11” Imported Sanke Butterfly Koi,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$485.00$388.00,H0423X171014,nextdaykoi_data/f8dcf364_11”_Imported_Sanke_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_17_10-71.jpg
43b3425f,https://nextdaykoi.com/product/10-imported-kikokuryu-butterfly-koi/,10” Imported Kikokuryu Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",$485.00$388.00,H0423X171013,nextdaykoi_data/43b3425f_10”_Imported_Kikokuryu_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_17_10-65.jpg
c8768182,https://nextdaykoi.com/product/10-imported-kohaku-butterfly-koi/,10” Imported Kohaku Butterfly Koi,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",$485.00$388.00,H0423X171011,nextdaykoi_data/c8768182_10”_Imported_Kohaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_17_10-55.jpg
4cef48bd,https://nextdaykoi.com/product/10-imported-doitsu-kujaku-butterfly-koi-4/,10” Imported Kin Kikokuryu Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",$485.00$388.00,H0423X171010,nextdaykoi_data/4cef48bd_10”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_17_10-50.jpg
9f05d65a,https://nextdaykoi.com/product/9-imported-kohaku-butterfly-koi/,9” Imported Kohaku Butterfly Koi,"['Butterfly Koi', ""Crystal's Featured Fish"", 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",$485.00$388.00,H0423X171009,nextdaykoi_data/9f05d65a_9”_Imported_Kohaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_17_10-44.jpg
b71741c8,https://nextdaykoi.com/product/9-imported-kin-kikokuryu-butterfly-koi-8/,9” Imported Kin Kikokuryu Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",$485.00$388.00,H0423X171008,nextdaykoi_data/b71741c8_9”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_17_10-39.jpg
a0edf9ee,https://nextdaykoi.com/product/9-imported-heisei-nishiki-butterfly-koi-4/,9” Imported Heisei Nishiki Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$485.00$388.00,H0423X171007,nextdaykoi_data/a0edf9ee_9”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_17_10-34.jpg
b7c1ce63,https://nextdaykoi.com/product/9-imported-yamato-nishiki-butterfly-koi-4/,9” Imported Yamato Nishiki Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",$485.00$388.00,H0423X171006,nextdaykoi_data/b7c1ce63_9”_Imported_Yamato_Nishiki_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_17_10-29.jpg
49a1bdc8,https://nextdaykoi.com/product/8-imported-yamato-nishiki-butterfly-koi-12/,8” Imported Yamato Nishiki Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",$485.00$388.00,H0423X171005,nextdaykoi_data/49a1bdc8_8”_Imported_Yamato_Nishiki_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_17_10-23.jpg
c6bfa38c,https://nextdaykoi.com/product/8-imported-gin-matsuba-butterfly-koi/,8” Imported Gin Matsuba Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",$485.00$388.00,H0423X171004,nextdaykoi_data/c6bfa38c_8”_Imported_Gin_Matsuba_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_17_10-18.jpg
920a322a,https://nextdaykoi.com/product/8-imported-heisei-nishiki-butterfly-koi-6/,8” Imported Heisei Nishiki Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$485.00$388.00,H0423X171003,nextdaykoi_data/920a322a_8”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_17_10-13.jpg
e546e26b,https://nextdaykoi.com/product/8-imported-doitsu-gin-rin-platinum-ogon-butterfly-koi-2/,8” Imported Doitsu Gin Rin Platinum Ogon Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",$485.00$388.00,H0423X171002,nextdaykoi_data/e546e26b_8”_Imported_Doitsu_Gin_Rin_Platinum_Ogon_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_17_10-8.jpg
230b785f,https://nextdaykoi.com/product/8-imported-yamato-nishiki-butterfly-koi-11/,8” Imported Yamato Nishiki Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",$485.00$388.00,H0423X171001,nextdaykoi_data/230b785f_8”_Imported_Yamato_Nishiki_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_17_10-3.jpg
a3b9d680,https://nextdaykoi.com/product/7-imported-kujaku-14/,7” Imported Kujaku,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",$95.00$76.00,HS0423X161014,nextdaykoi_data/a3b9d680_7”_Imported_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_16_10-71.jpg
195ff2be,https://nextdaykoi.com/product/7-imported-doitsu-orenji-ogon-2/,7” Imported Doitsu Orenji Ogon,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']",$95.00$76.00,HS0423X161013,nextdaykoi_data/195ff2be_7”_Imported_Doitsu_Orenji_Ogon.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_16_10-66.jpg
58581362,https://nextdaykoi.com/product/6-5-imported-soragoi-3/,6.5” Imported Soragoi,"['Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi', 'Soragoi']",$95.00$76.00,HS0423X161011,nextdaykoi_data/58581362_6.5”_Imported_Soragoi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_16_10-55.jpg
65e3d0f0,https://nextdaykoi.com/product/6-5-imported-gin-rin-sanke-6/,6.5” Imported Gin Rin Sanke,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$95.00$76.00,HS0423X161010,nextdaykoi_data/65e3d0f0_6.5”_Imported_Gin_Rin_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_16_10-50.jpg
ddccb999,https://nextdaykoi.com/product/6-imported-sanke-21/,6” Imported Sanke,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$95.00$76.00,HS0423X161007,nextdaykoi_data/ddccb999_6”_Imported_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_16_10-34.jpg
1bfb032a,https://nextdaykoi.com/product/6-imported-kikusui-20/,6” Imported Kikusui,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",$95.00$76.00,HS0423X161006,nextdaykoi_data/1bfb032a_6”_Imported_Kikusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_16_10-29.jpg
f0eb6d9b,https://nextdaykoi.com/product/6-imported-showa-3/,6” Imported Showa,"['Gosanke', 'Imported Koi', 'Koi', 'Showa', 'Single Fish', 'Single Koi']",$95.00$76.00,HS0423X161005,nextdaykoi_data/f0eb6d9b_6”_Imported_Showa.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_16_10-24.jpg
3e756aa2,https://nextdaykoi.com/product/6-imported-doitsu-orenji-matsuba/,6” Imported Doitsu Orenji Matsuba,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",$95.00$76.00,HS0423X161003,nextdaykoi_data/3e756aa2_6”_Imported_Doitsu_Orenji_Matsuba.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_16_10-14.jpg
2722a854,https://nextdaykoi.com/product/6-imported-lemon-hariwake-4/,6” Imported Lemon Hariwake,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$95.00$76.00,HS0423X161002,nextdaykoi_data/2722a854_6”_Imported_Lemon_Hariwake.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.23_X_16_10-9.jpg
7e0ae190,https://nextdaykoi.com/product/5-6-imported-shusui-and-asagi-koi-mix/,5-6″ Imported Shusui and Asagi Koi Mix,"['Koi Pond Packs', 'New Pond Packs', 'Pond Pack Koi, Butterfly Koi & Goldfish']",$58.75 – $380.80,,nextdaykoi_data/7e0ae190_5-6″_Imported_Shusui_and_Asagi_Koi_Mix.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/EVERGREEN.2025.04.25_PP_K5SHUASA-5.jpg
72a3ec22,https://nextdaykoi.com/product/3-4-imported-gosanke-and-yamabuki-koi-mix/,3-4″ Imported Gosanke and Yamabuki Koi Mix,"['Koi Pond Packs', 'New Pond Packs', 'Pond Pack Koi, Butterfly Koi & Goldfish']",$117.75 – $654.25,,nextdaykoi_data/72a3ec22_3-4″_Imported_Gosanke_and_Yamabuki_Koi_Mix.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/EVERGREEN.2025.04.25_PP_K3PGOSYAMA-2.jpg
f57f0ca8,https://nextdaykoi.com/product/5-5-imported-armor-scaled-yamato-nishiki-2/,5.5” Imported Armor Scaled Yamato Nishiki,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",$80.00$64.00,H0422D571514,nextdaykoi_data/f57f0ca8_5.5”_Imported_Armor_Scaled_Yamato_Nishiki.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_D_57_15-69.jpg
e5d96145,https://nextdaykoi.com/product/5-5-imported-sanke-29/,5.5” Imported Sanke,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$80.00$64.00,H0422D571513,nextdaykoi_data/e5d96145_5.5”_Imported_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_D_57_15-64.jpg
20837867,https://nextdaykoi.com/product/5-5-imported-hariwake-6/,5.5” Imported Hariwake,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$80.00$64.00,H0422D571512,nextdaykoi_data/20837867_5.5”_Imported_Hariwake.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_D_57_15-59.jpg
3ee9a5ae,https://nextdaykoi.com/product/5-5-imported-gin-rin-kujaku-7/,5.5” Imported Gin Rin Kujaku,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",$80.00$64.00,H0422D571511,nextdaykoi_data/3ee9a5ae_5.5”_Imported_Gin_Rin_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_D_57_15-54.jpg
818a4409,https://nextdaykoi.com/product/5-5-imported-platinum-ogon-7/,5.5” Imported Platinum Ogon,"['All Hikari Koi', ""Crystal's Featured Fish"", 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",$80.00$64.00,H0422D571510,nextdaykoi_data/818a4409_5.5”_Imported_Platinum_Ogon.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_D_57_15-49.jpg
b92f7c10,https://nextdaykoi.com/product/5-5-imported-armor-scaled-sanke-2/,5.5” Imported Armor Scaled Sanke,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$80.00$64.00,H0422D571509,nextdaykoi_data/b92f7c10_5.5”_Imported_Armor_Scaled_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_D_57_15-44.jpg
7ffd833c,https://nextdaykoi.com/product/5-imported-shusui-22/,5” Imported Shusui,"['Asagi and Shusui', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",$80.00$64.00,H0422D571507,nextdaykoi_data/7ffd833c_5”_Imported_Shusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_D_57_15-33.jpg
5a615e61,https://nextdaykoi.com/product/5-imported-kohaku-21/,5” Imported Kohaku,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",$80.00$64.00,H0422D571505,nextdaykoi_data/5a615e61_5”_Imported_Kohaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_D_57_15-23.jpg
29171d0a,https://nextdaykoi.com/product/5-imported-kikusui-20/,5” Imported Kikusui,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",$80.00$64.00,H0422D571503,nextdaykoi_data/29171d0a_5”_Imported_Kikusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_D_57_15-13.jpg
32c3579c,https://nextdaykoi.com/product/5-imported-heisei-nishiki-11/,5” Imported Heisei Nishiki,"['All Hikari Koi', 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$80.00$64.00,H0422D571502,nextdaykoi_data/32c3579c_5”_Imported_Heisei_Nishiki.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_D_57_15-8.jpg
37e1d393,https://nextdaykoi.com/product/4-imported-gin-rin-kujaku-13/,4” Imported Gin Rin Kujaku,"[""Crystal's Featured Fish"", 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",$44.00$35.20,H0422G0821514,nextdaykoi_data/37e1d393_4”_Imported_Gin_Rin_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_082_15-70.jpg
d539d772,https://nextdaykoi.com/product/3-5-imported-gin-rin-kujaku-10/,3.5” Imported Gin Rin Kujaku,"['Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",$44.00$35.20,H0422G0821508,nextdaykoi_data/d539d772_3.5”_Imported_Gin_Rin_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_082_15-39.jpg
8b0fb4e0,https://nextdaykoi.com/product/3-5-imported-kikusui-2/,3.5” Imported Kikusui,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",$44.00$35.20,H0422G0821507,nextdaykoi_data/8b0fb4e0_3.5”_Imported_Kikusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_082_15-34.jpg
442940d8,https://nextdaykoi.com/product/3-5-imported-gin-matsuba-6/,3.5” Imported Gin Matsuba,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",$44.00$35.20,H0422G0821506,nextdaykoi_data/442940d8_3.5”_Imported_Gin_Matsuba.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_082_15-29.jpg
cbf53ec6,https://nextdaykoi.com/product/3-imported-kikusui/,3” Imported Kikusui,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",$44.00$35.20,H0422G0821502,nextdaykoi_data/cbf53ec6_3”_Imported_Kikusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_082_15-8.jpg
d38367a5,https://nextdaykoi.com/product/4-imported-calico-ranchu-7/,4” Imported Calico Ranchu,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",$66.00$52.80,H0422G0881505,nextdaykoi_data/d38367a5_4”_Imported_Calico_Ranchu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_088_15-24.jpg
4016cda8,https://nextdaykoi.com/product/4-imported-calico-ranchu-2/,4” Imported Calico Ranchu,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",$66.00$52.80,H0422G0881504,nextdaykoi_data/4016cda8_4”_Imported_Calico_Ranchu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_088_15-19.jpg
058fa873,https://nextdaykoi.com/product/3-5-imported-calico-ranchu-19/,3.5” Imported Calico Ranchu,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",$66.00$52.80,H0422G0881503,nextdaykoi_data/058fa873_3.5”_Imported_Calico_Ranchu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_088_15-13.jpg
44f79082,https://nextdaykoi.com/product/3-5-imported-red-and-white-ranchu-13/,3.5” Imported Red and White Ranchu,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",$66.00$52.80,H0422G0881502,nextdaykoi_data/44f79082_3.5”_Imported_Red_and_White_Ranchu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_088_15-8.jpg
20967d7e,https://nextdaykoi.com/product/3-5-imported-red-and-black-ranchu-11/,3.5” Imported Red and Black Ranchu,"[""Crystal's Featured Fish"", 'Featured Goldfish', 'Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",$66.00$52.80,H0422G0881501,nextdaykoi_data/20967d7e_3.5”_Imported_Red_and_Black_Ranchu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_088_15-3.jpg
d047895d,https://nextdaykoi.com/product/3-5-imported-red-and-white-ranchu-12/,3.5” Imported Red and White Ranchu,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",$66.00$52.80,H0422G0861507,nextdaykoi_data/d047895d_3.5”_Imported_Red_and_White_Ranchu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_086_15-33.jpg
91857586,https://nextdaykoi.com/product/3-5-imported-calico-ranchu-18/,3.5” Imported Calico Ranchu,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",$66.00$52.80,H0422G0861506,nextdaykoi_data/91857586_3.5”_Imported_Calico_Ranchu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_086_15-28.jpg
f0a8ebb7,https://nextdaykoi.com/product/3-5-imported-red-and-black-ranchu-10/,3.5” Imported Red and Black Ranchu,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",$66.00$52.80,H0422G0861505,nextdaykoi_data/f0a8ebb7_3.5”_Imported_Red_and_Black_Ranchu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_086_15-23.jpg
d56a6142,https://nextdaykoi.com/product/3-5-imported-calico-ranchu-17/,3.5” Imported Calico Ranchu,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",$66.00$52.80,H0422G0861503,nextdaykoi_data/d56a6142_3.5”_Imported_Calico_Ranchu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_086_15-13.jpg
b96a060f,https://nextdaykoi.com/product/3-5-imported-red-and-white-ranchu-11/,3.5” Imported Red and White Ranchu,"[""Crystal's Featured Fish"", 'Featured Goldfish', 'Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",$66.00$52.80,H0422G0861502,nextdaykoi_data/b96a060f_3.5”_Imported_Red_and_White_Ranchu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_086_15-8.jpg
63ca1a76,https://nextdaykoi.com/product/3-5-imported-male-red-and-white-ranchu/,3.5” Imported Male Red and White Ranchu,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",$66.00$52.80,H0422G0861501,nextdaykoi_data/63ca1a76_3.5”_Imported_Male_Red_and_White_Ranchu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_086_15-3.jpg
4debc95d,https://nextdaykoi.com/product/3-5-imported-red-and-white-oranda-4/,3.5” Imported Red and White Oranda,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",$32.00$25.60,H0422G1131509,nextdaykoi_data/4debc95d_3.5”_Imported_Red_and_White_Oranda.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_113_15-44.jpg
bb897853,https://nextdaykoi.com/product/3-imported-calico-oranda-4/,3” Imported Calico Oranda,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",$32.00$25.60,H0422G1131508,nextdaykoi_data/bb897853_3”_Imported_Calico_Oranda.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_113_15-38.jpg
c5defef8,https://nextdaykoi.com/product/3-imported-calico-oranda-3/,3” Imported Calico Oranda,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",$32.00$25.60,H0422G1131506,nextdaykoi_data/c5defef8_3”_Imported_Calico_Oranda.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_113_15-28.jpg
51892270,https://nextdaykoi.com/product/3-imported-male-calico-oranda/,3” Imported Male Calico Oranda,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",$32.00$25.60,H0422G1131503,nextdaykoi_data/51892270_3”_Imported_Male_Calico_Oranda.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.22_G_113_15-13.jpg
