,link,title,category,out_of_stock,price,sku,image,image_url
668bcb,https://sacramentokoi.com/hi-utsuri-24-222471363/,Hi Utsuri 30″ – 222471363,Female,False,"$4,000.00",222471363,sacramentokoi_data/668bcb_Hi_Utsuri_30″_–_222471363.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/222471363-247x437.jpg
d3720e,https://sacramentokoi.com/kage-shiro-utsuri-11-240054199/,Kage Shiro Utsuri 11″ – 240054199,Koi,True,$200.00,240054199,sacramentokoi_data/d3720e_Kage_Shiro_Utsuri_11″_–_240054199.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054199-1-247x437.jpg
d7ae54,https://sacramentokoi.com/karashigoi-20-240401270/,Karashigoi 20″ – 240401270,Female,True,"$1,000.00",240401270,sacramentokoi_data/d7ae54_Karashigoi_20″_–_240401270.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240401270-2.jpg
36bc39,https://sacramentokoi.com/karasu-11-240054212/,Karasu 11″ – 240054212,Karasu,True,$225.00,240054212,sacramentokoi_data/36bc39_Karasu_11″_–_240054212.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054212-1-247x437.jpg
ace0f0,https://sacramentokoi.com/karasu-16-240154131/,Karasu 16″ – 240154131,Female,True,$375.00,240154131,sacramentokoi_data/ace0f0_Karasu_16″_–_240154131.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240154131-2.jpg
6ec5c4,https://sacramentokoi.com/ki-utsuri-10-240054228/,Ki Utsuri 10″ – 240054228,Koi,True,$175.00,240054228,sacramentokoi_data/6ec5c4_Ki_Utsuri_10″_–_240054228.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054228-1-247x437.jpg
db797f,https://sacramentokoi.com/ki-utsuri-15-240234147/,Ki Utsuri 15″ – 240234147,Koi,True,$700.00,240234147,sacramentokoi_data/db797f_Ki_Utsuri_15″_–_240234147.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240234147-2.jpg
35a0d6,https://sacramentokoi.com/ki-utsuri-16-240247142/,Ki Utsuri 16″ – 240247142,Female,True,$750.00,240247142,sacramentokoi_data/35a0d6_Ki_Utsuri_16″_–_240247142.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240247142-2.jpg
793fc4,https://sacramentokoi.com/ki-utsuri-17-240247146/,Ki Utsuri 17″ – 240247146,Female,True,$600.00,240247146,sacramentokoi_data/793fc4_Ki_Utsuri_17″_–_240247146.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240247146-2.jpg
640dae,https://sacramentokoi.com/kikokuryu-25-240600165/,Kikokuryu 25″ – 240600165,Female,False,"$1,800.00",240600165,sacramentokoi_data/640dae_Kikokuryu_25″_–_240600165.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240600165-2.jpg
62a923,https://sacramentokoi.com/kikusui-16-240287395/,Kikusui 16″ – 240287395,Aokiya,True,$675.00,240287395,sacramentokoi_data/62a923_Kikusui_16″_–_240287395.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240287395-2.jpg
18e57c,https://sacramentokoi.com/kin-ki-utsuri-21-240422289/,Kin Ki Utsuri 21″ – 240422289,Koi,False,$950.00,240422289,sacramentokoi_data/18e57c_Kin_Ki_Utsuri_21″_–_240422289.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240422289-2.jpg
b11778,https://sacramentokoi.com/kin-showa-10-240054215/,Kin Showa 10″ – 240054215,Koi,True,$150.00,240054215,sacramentokoi_data/b11778_Kin_Showa_10″_–_240054215.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054215-1-247x437.jpg
dc3466,https://sacramentokoi.com/kin-showa-14-240154132/,Kin Showa 14″ – 240154132,Female,True,$425.00,240154132,sacramentokoi_data/dc3466_Kin_Showa_14″_–_240154132.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240154132-2.jpg
1d7a2d,https://sacramentokoi.com/kohaku-10-240054204/,Kohaku 10″ – 240054204,Kohaku,True,$125.00,240054204,sacramentokoi_data/1d7a2d_Kohaku_10″_–_240054204.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054204-1-247x437.jpg
36ee00,https://sacramentokoi.com/kohaku-11-240054201/,Kohaku 11″ – 240054201,Kohaku,True,$225.00,240054201,sacramentokoi_data/36ee00_Kohaku_11″_–_240054201.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054201-1-247x438.jpg
bd3085,https://sacramentokoi.com/kohaku-12-240054197/,Kohaku 12″ – 240054197,Kohaku,True,$125.00,240054197,sacramentokoi_data/bd3085_Kohaku_12″_–_240054197.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054197-1-247x438.jpg
2ca415,https://sacramentokoi.com/kohaku-12-240054231/,Kohaku 12″ – 240054231,Kohaku,True,$175.00,240054231,sacramentokoi_data/2ca415_Kohaku_12″_–_240054231.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054231-1-247x437.jpg
277e0e,https://sacramentokoi.com/kohaku-14-240054214/,Kohaku 14″ – 240054214,Female,True,$250.00,240054214,sacramentokoi_data/277e0e_Kohaku_14″_–_240054214.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054214-1-247x437.jpg
2808b4,https://sacramentokoi.com/kohaku-15-240118079/,Kohaku 15″ – 240118079,Female,True,$375.00,240118079,sacramentokoi_data/2808b4_Kohaku_15″_–_240118079.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240118079-2.jpg
45e042,https://sacramentokoi.com/kohaku-16-240174100/,Kohaku 16″ – 240174100,Ikarashi Ozumi,True,$400.00,240174100,sacramentokoi_data/45e042_Kohaku_16″_–_240174100.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240174100-2.jpg
7ff29c,https://sacramentokoi.com/kohaku-16-240247145/,Kohaku 16″ – 240247145,Female,True,$700.00,240247145,sacramentokoi_data/7ff29c_Kohaku_16″_–_240247145.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240247145-2.jpg
df267f,https://sacramentokoi.com/kohaku-18-240267178/,Kohaku 18″ – 240267178,Female,True,$700.00,240267178,sacramentokoi_data/df267f_Kohaku_18″_–_240267178.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240267178-2.jpg
687e0b,https://sacramentokoi.com/kohaku-19-240312239/,Kohaku 19″ – 240312239,Female,True,$950.00,240312239,sacramentokoi_data/687e0b_Kohaku_19″_–_240312239.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240312239-2.jpg
352264,https://sacramentokoi.com/kohaku-19-240335249/,Kohaku 19″ – 240335249,Kohaku,True,"$1,200.00",240335249,sacramentokoi_data/352264_Kohaku_19″_–_240335249.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240335249-2.jpg
69d862,https://sacramentokoi.com/kohaku-20-240267176/,Kohaku 20″ – 240267176,Female,True,$600.00,240267176,sacramentokoi_data/69d862_Kohaku_20″_–_240267176.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240267176-2.jpg
27d57b,https://sacramentokoi.com/kohaku-20-240335247/,Kohaku 20″ – 240335247,Female,True,"$1,400.00",240335247,sacramentokoi_data/27d57b_Kohaku_20″_–_240335247.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240335247-2.jpg
446e44,https://sacramentokoi.com/kohaku-20-240335250/,Kohaku 20″ – 240335250,Female,True,"$1,000.00",240335250,sacramentokoi_data/446e44_Kohaku_20″_–_240335250.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240335250-2.jpg
972973,https://sacramentokoi.com/kohaku-20-240422167/,Kohaku 20″ – 240422167,Female,True,"$1,200.00",240422167,sacramentokoi_data/972973_Kohaku_20″_–_240422167.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240422167-2.jpg
b7345b,https://sacramentokoi.com/kohaku-20-240667252/,Kohaku 20″ – 240667252,Female,True,"$2,000.00",240667252,sacramentokoi_data/b7345b_Kohaku_20″_–_240667252.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240667252-2.jpg
07ba37,https://sacramentokoi.com/kohaku-20-241214233/,Kohaku 20″ – 241214233,Female,True,"$3,000.00",241214233,sacramentokoi_data/07ba37_Kohaku_20″_–_241214233.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/241214233-2.jpg
35071c,https://sacramentokoi.com/kohaku-20-241214236/,Kohaku 20″ – 241214236,Female,False,"$3,300.00",241214236,sacramentokoi_data/35071c_Kohaku_20″_–_241214236.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/241214236-2.jpg
1fd65f,https://sacramentokoi.com/kohaku-20-241297234/,Kohaku 20″ – 241297234,Female,False,"$3,200.00",241297234,sacramentokoi_data/1fd65f_Kohaku_20″_–_241297234.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/241297234-2.jpg
a7525c,https://sacramentokoi.com/kohaku-21-241214237/,Kohaku 21″ – 241214237,Female,False,"$3,100.00",241214237,sacramentokoi_data/a7525c_Kohaku_21″_–_241214237.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/241214237-2.jpg
6d8473,https://sacramentokoi.com/kohaku-21-241214238/,Kohaku 21″ – 241214238,Female,False,"$3,400.00",241214238,sacramentokoi_data/6d8473_Kohaku_21″_–_241214238.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/241214238-2.jpg
569caf,https://sacramentokoi.com/kohaku-21-241297235/,Kohaku 21″ – 241297235,Female,False,"$3,200.00",241297235,sacramentokoi_data/569caf_Kohaku_21″_–_241297235.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/241297235-2.jpg
d60117,https://sacramentokoi.com/kohaku-25-240667162/,Kohaku 25″ – 240667162,Female,True,"$1,800.00",240667162,sacramentokoi_data/d60117_Kohaku_25″_–_240667162.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240667162-2.jpg
527b19,https://sacramentokoi.com/kujaku-11-240054207/,Kujaku 11″ – 240054207,Koi,True,$175.00,240054207,sacramentokoi_data/527b19_Kujaku_11″_–_240054207.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054207-1-247x437.jpg
7404a5,https://sacramentokoi.com/kujaku-11-240054208/,Kujaku 11″ – 240054208,Koi,True,$175.00,240054208,sacramentokoi_data/7404a5_Kujaku_11″_–_240054208.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054208-1-247x437.jpg
6e8e85,https://sacramentokoi.com/kujaku-14-240087339/,Kujaku 14″ – 240087339,Female,True,$275.00,240087339,sacramentokoi_data/6e8e85_Kujaku_14″_–_240087339.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240087339-1-247x437.jpg
a6cc22,https://sacramentokoi.com/kujaku-14-240114317/,Kujaku 14″ – 240114317,Koi,True,$325.00,240114317,sacramentokoi_data/a6cc22_Kujaku_14″_–_240114317.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240114317-2.jpg
2c0245,https://sacramentokoi.com/kujaku-15-240174098/,Kujaku 15″ – 240174098,Female,False,$425.00,240174098,sacramentokoi_data/2c0245_Kujaku_15″_–_240174098.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240174098-2.jpg
d34428,https://sacramentokoi.com/kujaku-16-240141012/,Kujaku 16″ – 240141012,Kaneko,True,$450.00,240141012,sacramentokoi_data/d34428_Kujaku_16″_–_240141012.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240141012-2.jpg
657c44,https://sacramentokoi.com/kujaku-16-240154404/,Kujaku 16″ – 240154404,Aokiya,True,$375.00,240154404,sacramentokoi_data/657c44_Kujaku_16″_–_240154404.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240154404-2.jpg
86d7f3,https://sacramentokoi.com/kujaku-16-240174099/,Kujaku 16″ – 240174099,Ikarashi Ozumi,True,$425.00,240174099,sacramentokoi_data/86d7f3_Kujaku_16″_–_240174099.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240174099-2.jpg
40705e,https://sacramentokoi.com/kujaku-17-240174102/,Kujaku 17″ – 240174102,Female,False,$450.00,240174102,sacramentokoi_data/40705e_Kujaku_17″_–_240174102.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240174102-2.jpg
84cf92,https://sacramentokoi.com/kujaku-19-240368018/,Kujaku 19″ – 240368018,Female,True,"$1,000.00",240368018,sacramentokoi_data/84cf92_Kujaku_19″_–_240368018.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240368018-2.jpg
45c2a1,https://sacramentokoi.com/kujaku-21-240190036/,Kujaku 21″ – 240190036,Koi,True,$550.00,240190036,sacramentokoi_data/45c2a1_Kujaku_21″_–_240190036.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240190036-2.jpg
d4f077,https://sacramentokoi.com/kujaku-21-240302028/,Kujaku 21″ – 240302028,Female,True,"$1,400.00",240302028,sacramentokoi_data/d4f077_Kujaku_21″_–_240302028.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240302028-2.jpg
911bc7,https://sacramentokoi.com/kujaku-21-240422290/,Kujaku 21″ – 240422290,Female,False,"$1,600.00",240422290,sacramentokoi_data/911bc7_Kujaku_21″_–_240422290.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240422290-2.jpg
508410,https://sacramentokoi.com/kujaku-22-240600297/,Kujaku 22″ – 240600297,Koi,False,"$1,800.00",240600297,sacramentokoi_data/508410_Kujaku_22″_–_240600297.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240600297-2.jpg
9ca06d,https://sacramentokoi.com/kujaku-24-240521158/,Kujaku 24″ – 240521158,Female,True,"$1,650.00",240521158,sacramentokoi_data/9ca06d_Kujaku_24″_–_240521158.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240521158-2.jpg
cb27e1,https://sacramentokoi.com/matsukawabaki-19-220628416/,Matsukawabaki 20″ – 220628416,Female,True,$500.00,220628416,sacramentokoi_data/cb27e1_Matsukawabaki_20″_–_220628416.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/220628416-247x439.jpg
029ef4,https://sacramentokoi.com/metallic-chagoi-21-240634065/,Metallic Chagoi 21″ – 240634065,Chagoi,True,"$1,500.00",240634065,sacramentokoi_data/029ef4_Metallic_Chagoi_21″_–_240634065.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240634065-2.jpg
03a649,https://sacramentokoi.com/metallic-kin-matsuba-21-240203273/,Metallic Kin Matsuba 21″ – 240203273,Ikarashi Toshi,True,$850.00,240203273,sacramentokoi_data/03a649_Metallic_Kin_Matsuba_21″_–_240203273.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240203273-2.jpg
58c041,https://sacramentokoi.com/metallic-ochiba-17-240112349/,Metallic Ochiba 17″ – 240112349,Koi,True,$500.00,240112349,sacramentokoi_data/58c041_Metallic_Ochiba_17″_–_240112349.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240112349-1-247x437.jpg
651edf,https://sacramentokoi.com/metallic-ochiba-17-240174084/,Metallic Ochiba 17″ – 240174084,Ikarashi Ozumi,True,$600.00,240174084,sacramentokoi_data/651edf_Metallic_Ochiba_17″_–_240174084.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240174084-2.jpg
a225be,https://sacramentokoi.com/metallic-ochiba-15-220126250/,Metallic Ochiba 19″ – 220126250,Ikarashi Ozumi,True,$400.00,220126250,sacramentokoi_data/a225be_Metallic_Ochiba_19″_–_220126250.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/220126250-247x437.jpg
cee4bc,https://sacramentokoi.com/metallic-ochiba-22-240368024/,Metallic Ochiba 22″ – 240368024,Female,False,"$1,400.00",240368024,sacramentokoi_data/cee4bc_Metallic_Ochiba_22″_–_240368024.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240368024-2.jpg
4148a6,https://sacramentokoi.com/metallic-sanke-14-240114316/,Metallic Sanke 14″ – 240114316,Koi,True,$300.00,240114316,sacramentokoi_data/4148a6_Metallic_Sanke_14″_–_240114316.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240114316-2.jpg
1ca39e,https://sacramentokoi.com/metallic-sanke-17-240168177/,Metallic Sanke 17″ – 240168177,Female,False,$500.00,240168177,sacramentokoi_data/1ca39e_Metallic_Sanke_17″_–_240168177.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240168177-2.jpg
4c59f0,https://sacramentokoi.com/metallic-shiro-bekko-17-240168175/,Metallic Shiro Bekko 17″ – 240168175,Bekko,True,$425.00,240168175,sacramentokoi_data/4c59f0_Metallic_Shiro_Bekko_17″_–_240168175.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240168175-2.jpg
d2469a,https://sacramentokoi.com/metallic-shiro-utsuri-11-240054192/,Metallic Shiro Utsuri 11″ – 240054192,Koi,True,$200.00,240054192,sacramentokoi_data/d2469a_Metallic_Shiro_Utsuri_11″_–_240054192.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054192-1-247x437.jpg
304f17,https://sacramentokoi.com/mukashi-ogon-14-240087342/,Mukashi Ogon 14″ – 240087342,Female,False,$300.00,240087342,sacramentokoi_data/304f17_Mukashi_Ogon_14″_–_240087342.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240087342-1-247x437.jpg
9dc92c,https://sacramentokoi.com/mukashi-ogon-18-240121363/,Mukashi Ogon 18″ – 240121363,Koi,True,$450.00,240121363,sacramentokoi_data/9dc92c_Mukashi_Ogon_18″_–_240121363.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240121363-2.jpg
92947c,https://sacramentokoi.com/mukashi-ogon-21-240368013/,Mukashi Ogon 21″ – 240368013,Female,True,"$1,200.00",240368013,sacramentokoi_data/92947c_Mukashi_Ogon_21″_–_240368013.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240368013-2.jpg
3b8523,https://sacramentokoi.com/ochiba-10-240054220/,Ochiba 10″ – 240054220,Koi,True,$175.00,240054220,sacramentokoi_data/3b8523_Ochiba_10″_–_240054220.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054220-1-247x437.jpg
a9894e,https://sacramentokoi.com/ochiba-10-240054226/,Ochiba 10″ – 240054226,Koi,True,$125.00,240054226,sacramentokoi_data/a9894e_Ochiba_10″_–_240054226.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054226-1-247x438.jpg
bc5f8f,https://sacramentokoi.com/ochiba-10-240054232/,Ochiba 10″ – 240054232,Koi,False,$150.00,240054232,sacramentokoi_data/bc5f8f_Ochiba_10″_–_240054232.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054232-1-247x437.jpg
4f6c68,https://sacramentokoi.com/ochiba-11-240054218/,Ochiba 11″ – 240054218,Koi,False,$150.00,240054218,sacramentokoi_data/4f6c68_Ochiba_11″_–_240054218.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054218-1-247x437.jpg
bee1ed,https://sacramentokoi.com/ochiba-13-240114326/,Ochiba 13″ – 240114326,Female,True,$225.00,240114326,sacramentokoi_data/bee1ed_Ochiba_13″_–_240114326.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240114326-2.jpg
ceedcf,https://sacramentokoi.com/ochiba-13-240145124/,Ochiba 13″ – 240145124,Koi,True,$350.00,240145124,sacramentokoi_data/ceedcf_Ochiba_13″_–_240145124.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240145124-2.jpg
e2f57c,https://sacramentokoi.com/ochiba-13-240154134/,Ochiba 13″ – 240154134,Koi,False,$325.00,240154134,sacramentokoi_data/e2f57c_Ochiba_13″_–_240154134.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240154134-2.jpg
e06135,https://sacramentokoi.com/ochiba-14-240174103/,Ochiba 14″ – 240174103,Female,True,$375.00,240174103,sacramentokoi_data/e06135_Ochiba_14″_–_240174103.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240174103-2.jpg
fd7913,https://sacramentokoi.com/ochiba-17-240155007/,Ochiba 17″ – 240155007,Female,True,$425.00,240155007,sacramentokoi_data/fd7913_Ochiba_17″_–_240155007.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240155007-2.jpg
7a1d17,https://sacramentokoi.com/ochiba-19-230257010/,Ochiba 20″ – 230257010,Female,False,$850.00,230257010,sacramentokoi_data/7a1d17_Ochiba_20″_–_230257010.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/230257010-247x439.jpg
b61695,https://sacramentokoi.com/ochiba-19-230345202/,Ochiba 20″ – 230345202,Female,True,$750.00,230345202,sacramentokoi_data/b61695_Ochiba_20″_–_230345202.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/230345202-247x438.jpg
a9a5ec,https://sacramentokoi.com/ochiba-utsuri-11-240054213/,Ochiba Utsuri 11″ – 240054213,Koi,True,$175.00,240054213,sacramentokoi_data/a9a5ec_Ochiba_Utsuri_11″_–_240054213.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054213-1-247x437.jpg
73c59c,https://sacramentokoi.com/orenji-ogon-23-240667282/,Orenji Ogon 23″ – 240667282,Female,False,"$1,900.00",240667282,sacramentokoi_data/73c59c_Orenji_Ogon_23″_–_240667282.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240667282-2.jpg
d80ccb,https://sacramentokoi.com/pearl-gin-rin-benigoi-16-240220420/,Pearl Gin Rin Benigoi 16″ – 240220420,Benigoi,True,$600.00,240220420,sacramentokoi_data/d80ccb_Pearl_Gin_Rin_Benigoi_16″_–_240220420.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240220420-2.jpg
1e949b,https://sacramentokoi.com/pearl-gin-rin-benigoi-17-240220418/,Pearl Gin Rin Benigoi 17″ – 240220418,Benigoi,True,$500.00,240220418,sacramentokoi_data/1e949b_Pearl_Gin_Rin_Benigoi_17″_–_240220418.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240220418-2.jpg
2b6ae2,https://sacramentokoi.com/pearl-gin-rin-benigoi-17-240220419/,Pearl Gin Rin Benigoi 17″ – 240220419,Benigoi,True,$550.00,240220419,sacramentokoi_data/2b6ae2_Pearl_Gin_Rin_Benigoi_17″_–_240220419.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240220419-2.jpg
dcd936,https://sacramentokoi.com/pearl-gin-rin-benigoi-17-240220421/,Pearl Gin Rin Benigoi 17″ – 240220421,Benigoi,True,$550.00,240220421,sacramentokoi_data/dcd936_Pearl_Gin_Rin_Benigoi_17″_–_240220421.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240220421-2.jpg
16a8f4,https://sacramentokoi.com/pearl-gin-rin-kohaku-17-240218411/,Pearl Gin Rin Kohaku 17″ – 240218411,Female,True,$575.00,240218411,sacramentokoi_data/16a8f4_Pearl_Gin_Rin_Kohaku_17″_–_240218411.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240218411-2.jpg
80c046,https://sacramentokoi.com/pearl-gin-rin-sanke-14-240218413/,Pearl Gin Rin Sanke 14″ – 240218413,Female,False,$475.00,240218413,sacramentokoi_data/80c046_Pearl_Gin_Rin_Sanke_14″_–_240218413.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240218413-2.jpg
2871ba,https://sacramentokoi.com/pearl-gin-rin-sanke-14-240218416/,Pearl Gin Rin Sanke 14″ – 240218416,Koi,False,$475.00,240218416,sacramentokoi_data/2871ba_Pearl_Gin_Rin_Sanke_14″_–_240218416.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240218416-2.jpg
d4398b,https://sacramentokoi.com/pearl-gin-rin-sanke-15-240218412/,Pearl Gin Rin Sanke 15″ – 240218412,Koi,True,$525.00,240218412,sacramentokoi_data/d4398b_Pearl_Gin_Rin_Sanke_15″_–_240218412.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240218412-2.jpg
dd7ed3,https://sacramentokoi.com/pearl-gin-rin-sanke-15-240218415/,Pearl Gin Rin Sanke 15″ – 240218415,Female,True,$500.00,240218415,sacramentokoi_data/dd7ed3_Pearl_Gin_Rin_Sanke_15″_–_240218415.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240218415-2.jpg
11f282,https://sacramentokoi.com/pearl-gin-rin-sanke-15-240227417/,Pearl Gin Rin Sanke 15″ – 240227417,Female,True,$500.00,240227417,sacramentokoi_data/11f282_Pearl_Gin_Rin_Sanke_15″_–_240227417.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240227417-2.jpg
313483,https://sacramentokoi.com/pearl-gin-rin-sanke-16-240218414/,Pearl Gin Rin Sanke 16″ – 240218414,Female,True,$600.00,240218414,sacramentokoi_data/313483_Pearl_Gin_Rin_Sanke_16″_–_240218414.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240218414-2.jpg
d07622,https://sacramentokoi.com/platinum-ogon-14-240114324/,Platinum Ogon 14″ – 240114324,Female,True,$350.00,240114324,sacramentokoi_data/d07622_Platinum_Ogon_14″_–_240114324.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240114324-2.jpg
b93782,https://sacramentokoi.com/platinum-ogon-17-240141009/,Platinum Ogon 17″ – 240141009,Kaneko,True,$500.00,240141009,sacramentokoi_data/b93782_Platinum_Ogon_17″_–_240141009.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240141009-2.jpg
2c26dd,https://sacramentokoi.com/platinum-ogon-17-240155004/,Platinum Ogon 17″ – 240155004,Female,True,$550.00,240155004,sacramentokoi_data/2c26dd_Platinum_Ogon_17″_–_240155004.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240155004-2.jpg
0f29da,https://sacramentokoi.com/platinum-ogon-22-240468298/,Platinum Ogon 22″ – 240468298,Female,True,"$1,000.00",240468298,sacramentokoi_data/0f29da_Platinum_Ogon_22″_–_240468298.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240468298-2.jpg
d72d07,https://sacramentokoi.com/platinum-ogon-26-240300450/,Platinum Ogon 26″ – 240300450,Female,True,$600.00,240300450,sacramentokoi_data/d72d07_Platinum_Ogon_26″_–_240300450.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240300450-2.jpg
7926a4,https://sacramentokoi.com/sanke-11-240054193/,Sanke 11″ – 240054193,Koi,True,$175.00,240054193,sacramentokoi_data/7926a4_Sanke_11″_–_240054193.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054193-1-247x437.jpg
7f76f8,https://sacramentokoi.com/sanke-11-240054217/,Sanke 11″ – 240054217,Koi,True,$225.00,240054217,sacramentokoi_data/7f76f8_Sanke_11″_–_240054217.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054217-1-247x437.jpg
60a349,https://sacramentokoi.com/sanke-12-240054195/,Sanke 12″ – 240054195,Koi,True,$200.00,240054195,sacramentokoi_data/60a349_Sanke_12″_–_240054195.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054195-1-247x437.jpg
db2a3b,https://sacramentokoi.com/sanke-16-240112354/,Sanke 16″ – 240112354,Female,True,$475.00,240112354,sacramentokoi_data/db2a3b_Sanke_16″_–_240112354.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240112354-1-247x437.jpg
f4eea7,https://sacramentokoi.com/sanke-16-240234149/,Sanke 16″ – 240234149,Koi,False,$700.00,240234149,sacramentokoi_data/f4eea7_Sanke_16″_–_240234149.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240234149-2.jpg
889ffb,https://sacramentokoi.com/sanke-17-240290271/,Sanke 17″ – 240290271,Female,True,$850.00,240290271,sacramentokoi_data/889ffb_Sanke_17″_–_240290271.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240290271-2.jpg
